y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
9.5428,4.0,3.25,3600.0,,2.0,A0,1,3,10.0,3000,600,3970,10957,2,-1
2.9,2.0,1.0,870.0,,1.0,A0,0,4,7.0,870,0,1100,5711,67,-1
3.77,2.0,1.0,1340.0,,1.0,A0,2,3,8.0,1340,0,1680,7752,65,-1
2.25,4.0,2.5,2620.0,,2.0,A0,0,3,7.0,2620,0,2250,4500,7,-1
2.75,3.0,2.5,1860.0,,2.0,A0,0,3,8.0,1860,0,2450,21876,23,-1
9.2,4.0,3.5,2780.0,,2.0,A0,4,5,,2530,250,2724,10634,37,-1
6.925,6.0,3.5,2410.0,,2.0,A0,4,3,9.0,2220,190,1980,6000,99,25
8.04,4.0,3.0,3590.0,,2.0,A0,0,3,10.0,3590,0,2790,54014,10,-1
5.24,3.0,2.75,1840.0,2060.0,2.0,A0,0,3,10.0,1700,140,2590,2680,2,-1
5.95,4.0,2.25,2370.0,,1.0,A0,0,3,8.0,1660,710,2350,9588,39,-1
6.07,4.0,2.5,3600.0,,2.0,A0,0,3,9.0,3400,200,3150,202989,36,-1
6.9,5.0,1.75,2440.0,,1.5,A0,4,4,8.0,1740,700,2390,10907,71,-1
2.366,3.0,2.25,1358.0,,3.0,A0,0,3,7.0,1358,0,1358,1196,8,-1
12.8,3.0,1.5,2680.0,,2.0,A0,2,5,8.0,1880,800,2280,5947,102,-1
2.18,3.0,1.0,1020.0,7650.0,1.0,A0,0,3,7.0,1020,0,1440,7650,75,-1
1.9,3.0,2.25,1489.0,,2.0,A0,0,3,7.0,1489,0,1584,2800,3,-1
1.8375,4.0,2.0,2300.0,,1.0,A0,0,4,6.0,1150,1150,1230,8400,53,-1
9.55,4.0,2.5,2620.0,11200.0,1.0,A0,0,4,8.0,1770,850,2360,11200,53,-1
6.45,3.0,2.25,2120.0,,2.0,A0,0,4,8.0,2120,0,2620,10352,34,-1
2.6,3.0,1.5,2040.0,,1.0,A0,0,3,7.0,1340,700,1190,6000,58,-1
2.25,3.0,2.5,2080.0,,2.0,A0,0,3,8.0,2080,0,2660,9861,26,-1
6.0,3.0,1.5,1710.0,4000.0,2.0,A0,0,3,8.0,1710,0,1910,4000,89,-1
7.7,4.0,2.5,2880.0,,1.0,A0,0,3,10.0,2880,0,3460,35610,26,-1
6.3038,3.0,2.5,2490.0,,2.0,A0,0,3,9.0,2490,0,2130,4106,12,-1
11.15,3.0,3.5,3380.0,,3.0,A0,0,3,10.0,2800,580,2790,5000,7,-1
8.0,5.0,3.5,3840.0,,2.0,A0,0,3,9.0,3840,0,3570,8279,14,-1
5.88,3.0,2.25,2840.0,,1.0,A0,0,3,,1580,1260,2220,31688,48,-1
2.975,2.0,2.5,1400.0,,2.0,A0,0,3,8.0,1400,0,1540,2385,8,-1
2.6,3.0,1.75,2010.0,9417.0,1.0,A0,0,4,8.0,1500,510,1200,8250,48,-1
2.0,3.0,2.0,1910.0,,1.0,A0,0,4,7.0,1000,910,1780,7344,35,-1
15.25,4.0,3.5,4280.0,,2.0,A0,0,3,11.0,4280,0,2360,10031,10,-1
0.69,3.0,1.0,1250.0,,1.0,A0,0,3,6.0,1250,0,1188,7700,57,-1
14.75,5.0,4.25,6070.0,171626.0,2.0,A0,0,3,12.0,6070,0,4680,211267,16,-1
5.75,3.0,2.5,2380.0,,2.0,A0,0,3,9.0,2380,0,2590,4382,1,-1
4.0,3.0,1.75,1520.0,,1.0,A0,0,5,6.0,760,760,1040,8100,70,-1
4.65,3.0,1.75,2050.0,,1.0,A0,0,3,8.0,1400,650,1740,11952,31,-1
2.34,3.0,1.0,1300.0,,1.0,A0,0,4,7.0,1300,0,1740,7100,63,-1
1.55,3.0,1.5,1630.0,,1.0,A0,0,5,7.0,980,650,1440,7145,35,-1
6.65,3.0,1.75,1380.0,4590.0,1.0,A0,0,2,7.0,930,450,1320,4692,65,-1
7.73,3.0,3.5,3010.0,,2.0,A0,0,3,10.0,3010,0,2780,5138,15,-1
3.6495,3.0,2.0,1230.0,1613.0,2.0,A0,0,3,8.0,1010,220,1610,1873,12,-1
2.8681,3.0,1.75,1240.0,7620.0,1.0,A0,0,3,7.0,1240,0,1150,7620,47,1
2.39,4.0,2.5,1870.0,,2.0,A0,0,3,8.0,1870,0,2160,8113,23,-1
3.74,4.0,2.5,1850.0,5040.0,1.0,A0,0,3,7.0,1230,620,1010,5040,85,2
5.7499,4.0,2.25,2130.0,,2.0,A0,0,3,9.0,2130,0,2590,11900,39,-1
4.0,2.0,1.0,820.0,,1.0,A0,0,3,7.0,820,0,1370,3850,94,-1
6.96,4.0,2.0,2220.0,,1.5,A0,0,4,7.0,1370,850,1620,3760,86,-1
9.7971,4.0,3.5,4210.0,,2.0,A0,3,3,9.0,3260,950,3920,5331,1,-1
1.825,3.0,2.25,1715.0,,2.0,A0,0,3,7.0,1715,0,2238,6819,20,-1
4.65,2.0,1.0,1170.0,4750.0,1.0,A0,0,3,6.0,1170,0,1170,2023,112,-1
5.5,4.0,2.25,2220.0,36085.0,2.0,A0,0,3,9.0,2220,0,3000,36906,26,-1
2.95,4.0,2.75,2310.0,,1.0,A0,0,3,7.0,1410,900,2060,9678,22,-1
7.75,5.0,2.75,3430.0,,2.0,A0,0,3,10.0,3430,0,3430,12045,17,-1
4.975,3.0,2.25,2030.0,,1.0,A0,0,4,8.0,1500,530,2030,11031,31,-1
4.09259,4.0,2.75,2790.0,,2.0,A0,0,3,8.0,2790,0,2620,5527,1,-1
2.0,3.0,2.5,1600.0,7000.0,2.0,A0,0,4,8.0,1600,0,1700,7000,22,-1
0.65,2.0,1.0,1080.0,6052.0,1.0,A0,0,5,6.0,1080,0,1810,7830,107,-1
5.4,3.0,2.5,1490.0,1410.0,2.0,A0,0,3,10.0,1300,190,1490,1715,7,-1
5.05,3.0,1.5,1320.0,,3.0,A0,0,3,8.0,1320,0,1560,1694,7,-1
3.049,3.0,2.5,1800.0,,2.0,A0,0,3,8.0,1800,0,1580,2617,4,-1
5.175,2.0,2.0,1870.0,,1.0,A0,0,3,8.0,1870,0,2170,5580,9,-1
2.94,2.0,1.0,1320.0,,1.0,A0,0,4,7.0,880,440,1050,4693,73,-1
7.75,3.0,2.25,1950.0,,1.5,A0,0,5,8.0,1430,520,1950,3600,104,-1
1.435,2.0,1.0,1600.0,,1.0,A0,0,4,7.0,1390,210,1502,6798,66,-1
6.5,4.0,2.0,2110.0,,2.0,A0,0,3,9.0,1710,400,1440,4420,90,12
1.15,4.0,1.75,1900.0,,1.0,A0,0,4,7.0,1900,0,1720,7967,48,-1
4.2,3.0,1.75,1770.0,,1.0,A0,0,3,8.0,1770,0,1860,10456,47,-1
5.8,3.0,1.0,1270.0,,1.5,A0,0,3,7.0,1270,0,1710,3600,109,-1
4.6,3.0,2.0,2740.0,,2.0,A0,4,3,10.0,2740,0,2800,16400,27,-1
6.04,3.0,2.5,1780.0,,2.0,A0,0,4,8.0,1780,0,1690,4952,85,29
5.48,4.0,2.5,2710.0,49044.0,2.0,A0,0,3,9.0,2710,0,2560,38190,27,-1
2.6495,5.0,2.5,2990.0,,2.0,A0,0,4,8.0,2990,0,2150,8190,25,-1
3.25,3.0,2.0,1860.0,,1.0,A0,0,3,9.0,1860,0,2500,29279,13,-1
4.94,3.0,2.0,1990.0,,1.5,A0,0,3,7.0,1230,760,1600,4080,107,45
5.18777,3.0,1.75,1510.0,,1.0,A0,0,4,7.0,1510,0,1310,9450,51,-1
2.25,3.0,2.25,1780.0,,1.0,A0,0,3,8.0,1780,0,2080,9360,48,-1
6.4,3.0,2.5,,46609.0,2.0,A0,0,3,9.0,2410,0,3370,40072,26,-1
4.41,4.0,2.75,2210.0,,1.0,A0,0,4,8.0,1170,1040,2210,10800,18,-1
7.35,4.0,2.5,2810.0,10613.0,2.0,A0,0,3,9.0,2810,0,2800,9933,26,-1
4.66338,3.0,2.5,2060.0,,2.0,A0,0,3,8.0,1010,1050,1760,6170,38,-1
7.85,5.0,2.25,1960.0,,1.0,A0,0,4,8.0,1290,670,1720,8592,57,-1
3.07,2.0,1.0,870.0,,1.0,A0,0,3,7.0,870,0,1300,7987,78,-1
2.95,4.0,1.5,1370.0,9957.0,1.0,A0,0,3,7.0,900,470,1510,8088,43,-1
3.15,3.0,3.0,1550.0,1608.0,2.0,A0,0,3,8.0,1280,270,1940,1883,14,-1
2.75,2.0,1.0,1070.0,2880.0,1.0,A0,0,3,7.0,1070,0,2030,2880,113,-1
12.25,4.0,2.5,3110.0,,2.0,A0,4,3,11.0,2040,1070,3110,11570,25,-1
3.75,2.0,1.75,840.0,,1.0,A0,0,3,6.0,700,140,1700,3980,103,-1
3.55,6.0,3.0,2630.0,,1.0,A0,0,3,7.0,1610,1020,1220,1173,56,-1
6.23,3.0,2.5,2580.0,,2.0,A0,0,3,9.0,2580,0,2480,4500,9,-1
4.94999,3.0,2.5,3080.0,13880.0,2.0,A0,0,3,9.0,3080,0,2780,15318,25,-1
1.15,3.0,2.25,1640.0,7730.0,1.0,A0,0,4,7.0,1220,420,1560,7566,26,-1
4.5,3.0,2.5,2320.0,,1.0,A0,0,3,9.0,1730,590,2450,9608,25,-1
2.04,4.0,2.0,1560.0,,1.5,A0,0,4,7.0,1560,0,1480,8755,49,-1
1.69,3.0,1.0,910.0,,1.0,A0,0,4,6.0,910,0,1650,10442,44,-1
2.205,3.0,1.75,1590.0,,1.5,A0,0,3,6.0,1290,300,2990,6464,82,26
6.47,3.0,2.5,2230.0,,2.0,A0,0,3,8.0,2230,0,2230,4513,1,-1
2.22,3.0,2.5,1940.0,,2.0,A0,0,3,8.0,1940,0,2030,10450,21,-1
4.9,3.0,1.5,1540.0,3570.0,1.5,A0,0,5,7.0,1490,50,1620,4080,85,-1
2.75,6.0,4.5,3500.0,8504.0,2.0,A0,0,3,7.0,3500,0,1550,8460,35,-1
1.78,3.0,1.75,1250.0,10122.0,1.0,A0,0,3,7.0,1250,0,1980,10175,21,-1
4.35,4.0,1.5,2040.0,,1.0,A0,0,4,7.0,1020,1020,1490,8800,54,-1
2.75,4.0,2.25,2220.0,,2.0,A0,0,4,8.0,2220,0,2240,6716,16,-1
3.63,3.0,1.75,1990.0,,1.0,A0,0,4,7.0,1030,960,1560,10000,37,-1
1.8,3.0,1.0,1340.0,6120.0,1.5,A0,0,4,7.0,1340,0,1260,6000,95,-1
3.6,3.0,2.5,3380.0,,2.0,A0,0,3,8.0,2200,1180,2060,6548,16,-1
2.39,5.0,2.75,2210.0,,1.0,A0,0,5,7.0,1460,750,1590,10850,52,-1
4.28,2.0,1.75,2860.0,59612.0,1.0,A1,4,3,8.0,1510,1350,2720,59612,67,12
3.5,3.0,1.5,1660.0,,1.0,A0,0,5,7.0,920,740,1530,5665,97,-1
5.85,3.0,2.75,2210.0,,2.0,A0,0,3,8.0,2210,0,2230,4674,7,-1
3.35,4.0,2.75,2220.0,,1.0,A0,0,4,7.0,1260,960,1580,8450,32,-1
3.54,3.0,1.75,2520.0,5043.0,1.0,A0,0,3,8.0,1260,1260,1360,4920,58,-1
2.545,3.0,1.0,1810.0,13068.0,1.0,A0,0,4,7.0,1360,450,1400,13068,74,-1
2.049,3.0,3.25,2240.0,,2.0,A0,0,3,9.0,1540,700,1800,7500,26,-1
4.27,2.0,1.0,1570.0,,1.5,A0,1,3,8.0,1570,0,1820,4704,84,-1
6.22,4.0,1.75,1670.0,,1.0,A0,0,5,8.0,1670,0,2360,12500,42,-1
2.775,3.0,1.5,1360.0,,1.0,A0,0,3,7.0,1360,0,1630,7679,60,-1
6.75,3.0,2.25,3270.0,,2.0,A0,0,4,10.0,3270,0,3220,7963,33,-1
4.4,3.0,1.75,1300.0,,1.5,A0,0,4,6.0,1300,0,1090,5124,90,-1
18.65,5.0,2.25,3120.0,,2.0,A0,0,4,9.0,3120,0,3740,17853,46,-1
3.2495,3.0,2.25,1560.0,,1.0,A0,0,3,7.0,1260,300,1820,36590,27,-1
6.5,4.0,2.5,3300.0,,2.0,A0,0,3,9.0,3300,0,3550,26386,17,-1
1.2,3.0,1.5,1430.0,,1.0,A0,0,5,6.0,1430,0,1150,7560,57,-1
5.95,3.0,2.5,1680.0,,3.0,A0,0,3,9.0,1680,0,1950,5000,106,17
2.87,3.0,1.0,1290.0,10125.0,1.0,A0,0,4,7.0,1290,0,1760,14460,59,-1
1.9,4.0,3.0,1940.0,,1.0,A0,0,4,7.0,1940,0,1310,8169,67,-1
2.2495,4.0,2.25,1810.0,,1.0,A0,0,3,7.0,1080,730,1570,7601,29,-1
4.24,3.0,2.5,1540.0,,3.0,A0,0,3,,1390,150,1680,1592,20,-1
2.3395,3.0,2.5,1600.0,6250.0,2.0,A0,0,3,7.0,1600,0,1760,6110,20,-1
3.0375,3.0,2.5,2160.0,,1.5,A0,0,3,7.0,1260,900,1060,3500,106,4
5.3,4.0,1.75,2250.0,,1.0,A0,0,4,8.0,2250,0,2050,9750,48,-1
4.5,1.0,1.0,830.0,3200.0,1.0,A0,0,3,7.0,830,0,1350,2512,91,-1
9.85,4.0,2.5,4570.0,,2.0,A0,2,3,11.0,4570,0,4490,17668,25,-1
1.55,3.0,1.75,,15344.0,1.0,A0,0,3,8.0,1520,0,2270,14981,47,-1
0.749,2.0,1.75,1090.0,,1.0,A0,0,4,8.0,1090,0,1360,3426,33,-1
4.05,4.0,1.75,1920.0,9380.0,1.0,A0,0,3,7.0,1920,0,1580,8580,51,-1
1.9495,3.0,1.75,1760.0,,1.0,A0,0,4,7.0,1460,300,1450,10800,59,-1
2.1,3.0,1.5,1400.0,7582.0,1.0,A0,0,3,7.0,1400,0,1280,7872,59,-1
7.6,6.0,2.0,3560.0,5120.0,2.5,A0,2,3,9.0,3560,0,2130,5120,115,-1
1.78,3.0,2.25,1440.0,9806.0,1.0,A0,0,3,7.0,1440,0,1590,9782,50,-1
2.45,4.0,2.5,2000.0,,2.0,A0,0,3,7.0,2000,0,2000,6686,18,-1
2.75,3.0,2.25,1550.0,5401.0,2.0,A0,0,3,7.0,1550,0,1740,4485,15,-1
3.57,3.0,2.75,2200.0,14925.0,1.0,A0,0,3,6.0,1100,1100,1520,14212,33,-1
3.15,5.0,2.0,2400.0,9537.0,1.0,A0,0,5,7.0,1210,1190,1760,9533,56,-1
4.72,5.0,2.5,2200.0,,1.5,A0,0,5,7.0,1420,780,1300,4080,99,-1
1.9,3.0,1.0,1122.0,,1.5,A0,0,3,5.0,1122,0,1610,5650,115,-1
3.25,2.0,1.75,960.0,,1.0,A0,0,4,7.0,960,0,1000,6000,69,-1
5.7495,3.0,2.5,2420.0,,1.0,A0,2,4,8.0,1210,1210,2340,7500,71,-1
1.7,5.0,1.5,2000.0,,1.5,A0,0,3,6.0,2000,0,960,9239,69,-1
0.65,3.0,1.0,1240.0,8000.0,1.0,A0,0,4,6.0,1040,200,1240,8000,61,-1
2.45,4.0,2.5,2070.0,,2.0,A0,0,3,7.0,2070,0,2130,8100,19,-1
1.0495,2.0,1.0,1100.0,,1.0,A0,0,3,7.0,780,320,1410,7227,33,-1
4.601,3.0,2.25,2070.0,7207.0,1.0,A0,0,3,8.0,1720,350,2350,7980,42,-1
1.77,4.0,1.5,1550.0,,1.0,A0,0,4,7.0,1050,500,1640,22654,46,-1
1.91,3.0,2.5,1805.0,3402.0,2.0,A0,0,3,7.0,1805,0,2095,3402,6,-1
4.5,4.0,2.25,1890.0,,1.0,A0,0,3,8.0,1890,0,1940,7210,48,-1
4.80565,3.0,2.0,1670.0,11337.0,1.0,A0,1,4,7.0,1670,0,2210,11337,56,-1
3.25,3.0,1.0,1300.0,,1.0,A0,0,4,,1300,0,2440,12196,72,-1
1.5395,3.0,1.75,1200.0,,1.0,A0,0,4,7.0,1200,0,1200,9085,47,-1
2.5,4.0,2.5,2240.0,,2.0,A0,0,4,8.0,2240,0,1920,5288,13,-1
2.55,3.0,2.5,2370.0,9102.0,2.0,A0,0,3,9.0,2370,0,2530,9883,25,-1
7.25,5.0,2.5,3410.0,,2.0,A0,0,3,9.0,3410,0,2810,5129,8,-1
6.755,5.0,3.0,2170.0,2440.0,1.5,A0,0,4,8.0,1450,720,2070,4000,104,-1
4.95,4.0,2.5,3420.0,,2.0,A0,0,3,9.0,3420,0,3250,111513,26,-1
2.3895,3.0,1.0,1510.0,,1.0,A0,0,4,6.0,860,650,1510,5712,75,-1
2.815,4.0,1.75,1570.0,,1.0,A0,0,3,,1170,400,2080,9100,56,-1
2.91,3.0,2.5,2370.0,4375.0,2.0,A0,0,3,8.0,2370,0,2380,4606,9,-1
2.4,3.0,1.0,1160.0,,1.0,A0,0,3,7.0,1160,0,1160,10282,47,-1
5.4,4.0,2.25,1780.0,,2.0,A0,0,3,8.0,1780,0,2360,10080,44,-1
3.3,2.0,1.0,720.0,,1.0,A0,0,3,6.0,720,0,1460,3300,73,-1
15.23,5.0,3.75,4270.0,7500.0,2.0,A0,0,3,10.0,3210,1060,2410,8350,1,-1
1.75,3.0,2.0,1440.0,,2.0,A0,0,3,7.0,1440,0,1480,6286,29,-1
11.0,4.0,3.25,3780.0,,1.0,A0,1,3,11.0,2240,1540,3120,10669,9,-1
11.45,4.0,2.25,3200.0,,2.0,A0,0,4,9.0,3200,0,3070,15263,53,-1
1.822,3.0,2.0,1850.0,8250.0,1.0,A0,0,4,,1150,700,1580,7153,63,-1
7.25,2.0,1.0,1740.0,,1.0,A0,0,3,8.0,1740,0,1980,5000,60,-1
2.45,3.0,1.75,1960.0,,1.0,A0,0,3,7.0,980,980,1460,4498,61,-1
7.74,4.0,1.5,2440.0,,1.0,A0,0,4,8.0,1440,1000,2140,7920,65,-1
3.75,3.0,2.0,1610.0,4364.0,2.0,A0,0,3,8.0,1610,0,2010,4364,19,-1
6.4,4.0,3.5,3260.0,,2.0,A0,0,3,10.0,3260,0,3470,97895,18,-1
1.749,2.0,2.0,1470.0,2541.0,2.0,A0,0,3,6.0,1470,0,1310,2721,10,-1
4.87,3.0,1.5,1830.0,8000.0,1.0,A0,0,4,7.0,1830,0,1310,7500,58,-1
3.745,3.0,2.0,1770.0,6610.0,1.0,A0,0,4,7.0,960,810,2010,4361,61,-1
3.4,3.0,2.5,1280.0,,2.0,A0,0,4,7.0,1280,0,1500,5040,30,-1
1.28,3.0,1.0,840.0,,1.0,A0,0,5,6.0,840,0,920,4680,46,-1
5.1,4.0,2.5,2430.0,,2.0,A0,0,3,8.0,2430,0,1820,6772,16,-1
3.26,3.0,1.5,1470.0,,1.0,A0,0,3,8.0,1470,0,1470,6523,60,-1
4.935,4.0,2.5,3010.0,6181.0,2.0,A0,0,3,9.0,3010,0,2960,6515,15,-1
5.85,4.0,2.5,3170.0,,2.0,A0,0,3,9.0,3170,0,3250,215186,15,-1
10.67,4.0,3.25,2500.0,,1.5,A0,0,3,8.0,1960,540,3670,7350,89,-1
1.67,3.0,1.75,1500.0,,1.0,A0,0,3,7.0,1500,0,1500,7560,36,-1
3.84,4.0,2.75,2790.0,6600.0,2.0,A0,0,3,9.0,2790,0,2900,6752,15,-1
2.24995,3.0,2.5,1970.0,7500.0,2.0,A0,0,3,8.0,1970,0,1950,8220,27,-1
2.8,4.0,1.0,1440.0,,1.5,A0,0,3,7.0,1440,0,1150,7215,46,-1
8.16,4.0,2.0,2330.0,,1.5,A0,0,5,7.0,1720,610,2090,5000,90,-1
2.57,4.0,2.5,2380.0,,2.0,A0,0,3,7.0,2380,0,2380,5396,5,-1
5.445,3.0,2.5,2170.0,5000.0,2.0,A0,0,3,9.0,2170,0,2170,5000,12,-1
2.04,4.0,2.75,2180.0,,1.0,A0,0,4,7.0,1330,850,1500,7140,28,-1
4.85,3.0,1.5,2790.0,,1.0,A0,2,3,8.0,1700,1090,2410,8100,60,-1
7.54,4.0,2.75,2970.0,,1.0,A0,2,4,8.0,1610,1360,2930,42489,42,-1
3.8,5.0,2.25,3470.0,,1.5,A0,0,4,8.0,2790,680,2020,28177,37,-1
18.75,3.0,2.5,2510.0,,1.5,A0,4,3,10.0,2510,0,2810,12225,47,-1
4.65,3.0,2.5,2370.0,,1.0,A0,0,5,7.0,1640,730,2170,15551,56,-1
3.5,4.0,1.75,1980.0,,1.0,A0,0,3,7.0,1330,650,1920,8400,47,-1
3.2499,5.0,2.75,1690.0,4000.0,1.0,A0,0,5,7.0,970,720,1240,4000,72,-1
2.665,3.0,1.5,1130.0,,1.0,A0,0,4,7.0,1130,0,1320,7356,54,-1
7.8,4.0,2.25,2480.0,,2.0,A0,0,4,9.0,2480,0,3160,35070,42,-1
3.25,3.0,1.0,1000.0,,1.0,A0,0,4,6.0,860,140,1700,7800,85,-1
17.95,5.0,4.0,4510.0,,2.0,A0,0,3,10.0,4510,0,3510,13500,46,13
6.57,4.0,1.75,2360.0,,1.0,A0,0,4,9.0,2360,0,2290,11951,41,-1
5.4,4.0,2.25,2330.0,,1.0,A0,0,4,8.0,1450,880,2330,8500,42,-1
3.25,2.0,2.5,1170.0,1811.0,2.0,A0,0,3,8.0,1170,0,1250,3146,14,-1
6.64888,3.0,2.5,,,2.0,A0,4,4,8.0,1690,730,3740,8717,26,-1
12.4,4.0,3.0,2860.0,,1.0,A0,0,4,8.0,2860,0,1840,10273,62,16
14.25,3.0,1.75,2430.0,,1.0,A0,2,4,8.0,1340,1090,2930,12450,63,-1
7.9,4.0,3.25,3400.0,,1.0,A0,0,4,8.0,2000,1400,3460,47920,35,-1
3.25,4.0,2.0,1560.0,,1.0,A0,0,3,8.0,1320,240,1870,8258,51,-1
4.25,3.0,1.5,1960.0,,1.0,A0,0,4,7.0,1020,940,1760,9534,57,-1
1.97925,2.0,1.0,1280.0,,1.5,A0,0,5,6.0,1280,0,2480,9775,74,-1
4.04,4.0,2.5,,,1.0,A0,0,4,7.0,1230,820,1610,7292,42,-1
1.925,5.0,3.5,2390.0,,2.0,A0,0,5,7.0,2390,0,1140,6600,38,-1
5.25,2.0,1.0,1040.0,,1.0,A0,0,4,7.0,1040,0,2250,4800,96,35
7.01,2.0,2.0,1990.0,6180.0,1.0,A0,0,4,7.0,1010,980,1470,5150,74,-1
3.09,6.0,3.0,2320.0,4502.0,1.0,A0,0,4,7.0,1200,1120,1160,5628,28,-1
5.0,3.0,2.5,2270.0,,2.0,unknown,0,3,9.0,2270,0,2580,9617,25,-1
1.63,5.0,2.25,2240.0,,2.0,A0,0,3,7.0,2240,0,2180,11644,25,-1
3.9095,4.0,2.5,2340.0,6896.0,2.0,A0,0,3,7.0,2340,0,2950,6775,14,-1
6.58,3.0,1.75,1740.0,,1.0,A0,0,5,8.0,950,790,1800,3960,85,1
2.24,3.0,2.5,1620.0,,1.0,A0,2,4,6.0,1620,0,1620,15680,55,-1
4.175,4.0,2.75,2760.0,,1.0,A0,0,3,7.0,1630,1130,2470,9856,37,-1
7.56,4.0,3.0,2170.0,,2.0,A0,0,4,9.0,1610,560,1670,4000,33,4
4.65,3.0,2.25,1320.0,,2.0,A0,0,3,7.0,1320,0,2010,4500,21,-1
5.55,4.0,1.75,1770.0,,1.0,A0,0,3,7.0,1350,420,1670,9336,78,-1
1.3,3.0,2.5,1600.0,7295.0,2.0,A0,0,2,,1600,0,1410,9000,22,-1
4.43,4.0,2.5,2790.0,9910.0,2.0,A0,0,3,8.0,2790,0,2590,9910,12,-1
3.912,3.0,1.5,1340.0,8856.0,1.0,A0,0,4,7.0,1340,0,1850,8740,56,-1
2.75,3.0,1.0,1010.0,7680.0,1.0,A0,0,4,7.0,1010,0,1320,7373,48,-1
4.1,3.0,1.5,,,1.0,A0,0,3,7.0,1300,570,1870,8300,53,-1
1.65,3.0,1.0,1310.0,7125.0,1.0,A0,0,4,7.0,1310,0,1650,7290,37,-1
9.42,4.0,1.75,2600.0,,1.5,A0,0,4,8.0,2600,0,2750,37318,50,-1
6.3,3.0,2.5,2500.0,10359.0,2.0,A0,0,3,10.0,2500,0,2580,10142,29,-1
2.65,4.0,2.5,,4200.0,2.0,A0,0,3,7.0,2090,0,2090,4200,8,-1
3.14,3.0,2.0,2080.0,,1.0,A0,0,4,7.0,1250,830,1530,10089,34,-1
1.55,3.0,1.0,1640.0,7187.0,1.0,A0,0,3,7.0,1640,0,1340,8346,49,-1
1.65,3.0,1.0,1260.0,,1.0,A0,0,3,7.0,1260,0,1300,7920,49,-1
6.85,5.0,1.75,2660.0,,1.5,A0,0,5,7.0,1670,990,1570,6825,93,-1
2.58,3.0,1.0,950.0,5214.0,1.0,A0,0,3,7.0,830,120,1490,7636,71,-1
1.955,3.0,1.5,1952.0,8613.0,1.0,A0,0,4,7.0,1652,300,1400,8712,55,-1
2.77,5.0,2.5,2420.0,,1.0,A0,2,3,7.0,1620,800,2210,7040,37,-1
4.64,3.0,2.0,2260.0,,1.0,A0,0,3,8.0,1780,480,2250,9744,30,-1
5.9,4.0,1.75,2280.0,,1.5,A0,0,5,7.0,1470,810,1850,3680,89,-1
3.42,3.0,1.5,2500.0,,1.5,A0,0,5,7.0,1730,770,1340,5000,74,31
3.05,3.0,2.5,2390.0,,2.0,A0,0,4,8.0,2390,0,2310,8606,29,-1
7.75,2.0,1.5,1800.0,4144.0,1.0,A0,4,4,,900,900,2090,4173,53,-1
1.5,3.0,1.5,1390.0,,1.0,A0,0,4,6.0,1390,0,1390,9000,39,-1
3.74,3.0,2.5,1810.0,,3.0,A0,0,3,8.0,1810,0,1470,1585,17,-1
8.36,4.0,3.25,3526.0,,2.0,A0,0,3,10.0,3526,0,3639,15090,18,-1
4.75,3.0,3.75,1580.0,1303.0,2.0,A0,0,3,8.0,1340,240,1560,1294,5,-1
4.62,3.0,2.0,1550.0,27003.0,1.5,A0,0,3,8.0,1550,0,2400,27003,33,-1
0.48,2.0,1.0,1050.0,,1.5,A0,0,3,,1050,0,1330,6600,51,-1
6.75,3.0,3.75,2460.0,,1.0,A0,0,5,8.0,1940,520,2000,7326,39,-1
3.95,3.0,2.5,,,2.0,A0,0,3,8.0,1980,0,2070,9834,21,-1
1.8995,4.0,2.5,1990.0,,2.0,A0,0,3,7.0,1990,0,1500,9656,21,-1
4.25,4.0,2.5,2960.0,,2.0,A0,0,3,7.0,2960,0,2760,5500,15,-1
2.54,3.0,2.75,1920.0,,1.0,A0,0,4,8.0,1320,600,2040,8000,37,-1
5.3,2.0,2.0,1270.0,,1.5,A0,0,4,8.0,1270,0,1870,4400,94,-1
1.7,3.0,2.25,1350.0,,1.0,A0,0,3,7.0,930,420,1460,7210,34,-1
1.9,2.0,1.0,1000.0,31505.0,1.0,A0,0,3,6.0,1000,0,1560,22597,55,-1
7.0495,2.0,2.5,2680.0,7625.0,1.0,A0,0,3,9.0,2680,0,2310,7395,13,-1
2.31,5.0,2.0,1460.0,,1.5,A0,0,3,6.0,1460,0,2250,6059,105,-1
3.09,5.0,2.75,3220.0,,2.0,A0,0,3,9.0,3220,0,2876,11521,16,-1
1.05,2.0,1.0,770.0,,1.0,A0,0,3,7.0,770,0,1060,9352,68,-1
3.86,3.0,2.25,1620.0,,2.5,A0,0,3,8.0,1540,80,1620,1068,3,-1
1.8,3.0,2.25,1850.0,7151.0,2.0,A0,0,3,,1850,0,1710,6827,26,-1
4.85,3.0,2.75,1370.0,,3.0,A0,0,3,8.0,1370,0,1320,1180,12,-1
1.85,3.0,1.5,1580.0,,1.0,A0,0,3,7.0,1140,440,1540,9476,61,-1
1.37,2.0,1.5,1020.0,,2.0,A0,0,3,7.0,1020,0,1020,3844,11,-1
2.95,5.0,2.5,2250.0,,1.0,A0,0,3,8.0,1280,970,2140,9592,42,-1
4.65,4.0,1.0,1360.0,5766.0,1.5,A0,0,5,7.0,1360,0,1500,5704,64,-1
3.0,5.0,2.5,2840.0,15598.0,1.0,A0,0,4,8.0,1470,1370,2570,14930,40,-1
